listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,listing_date,asking_price,status,days_to_sell,sold_price
C24-16333,Hyundai,Creta,Kolkata,2016,9,103103,CNG,Automatic,1.0,21.5,1000,Yes,2024-02-13,201000.0,Sold,11.0,189667.0
C24-16334,Renault,Kwid,Pune,2017,8,98776,Petrol,Manual,1.0,14.5,1197,Yes,2025-03-29,213000.0,Sold,69.0,207572.0
C24-16335,Kia,Sonet,Hyderabad,2016,9,96025,Diesel,Manual,2.0,18.3,1000,No,2024-04-13,311000.0,Sold,1.0,300443.0
C24-16336,Renault,Triber,Pune,2021,4,30830,Petrol,Manual,1.0,17.8,1000,Yes,2024-10-08,447000.0,Sold,29.0,439116.0
C24-16337,Maruti Suzuki,Dzire,Mumbai,2021,4,36853,Diesel,Automatic,1.0,18.0,1197,Yes,2024-06-17,549000.0,Sold,31.0,524999.0
C24-16338,Maruti Suzuki,Swift,Chandigarh,2023,2,18237,Petrol,Automatic,2.0,21.1,1197,Yes,2025-01-14,509000.0,Sold,12.0,478863.0
C24-16339,Toyota,Glanza,Ahmedabad,2014,11,130111,Diesel,Manual,1.0,21.6,1498,,2024-07-04,241000.0,Sold,25.0,236935.0
C24-16340,Tata,Tiago,Hyderabad,2021,4,50612,Diesel,Manual,3.0,15.7,2000,No,2024-01-20,430000.0,Sold,36.0,405345.0
C24-16341,Hyundai,Grand i10,Chandigarh,2019,6,78715,Petrol,Automatic,1.0,18.2,1197,No,2024-06-29,346000.0,Sold,54.0,327816.0
C24-16342,Mahindra,XUV300,Jaipur,2014,11,133082,Petrol,Manual,1.0,17.7,1199,Yes,2024-02-09,217000.0,Sold,62.0,199791.0
C24-16343,Ford,EcoSport,Pune,2023,2,22127,Diesel,Manual,2.0,24.1,1197,Yes,2024-04-21,738000.0,Sold,10.0,707954.0
C24-16344,Renault,Triber,Delhi NCR,2019,6,78684,Electric,Manual,1.0,7.2,1498,Yes,2024-12-09,336000.0,Sold,35.0,310364.0
C24-16345,Renault,Triber,Jaipur,2023,2,27986,Petrol,Manual,2.0,15.6,1498,Yes,2024-02-27,453000.0,Sold,13.0,422356.0
C24-16346,Ford,Figo,Chennai,2015,10,122905,Petrol,Manual,1.0,19.7,2000,Yes,2024-09-21,182000.0,Sold,5.0,175625.0
C24-16347,Ford,Figo,Chennai,2019,6,80574,Diesel,Manual,1.0,16.4,1199,,2025-05-24,257000.0,Sold,3.0,254114.0
C24-16348,Renault,Kwid,Mumbai,2024,1,15570,Petrol,Automatic,4.0,18.5,1997,No,2025-06-09,665000.0,Sold,16.0,661906.0
C24-16349,Hyundai,i20,Ahmedabad,2013,12,138527,Diesel,Manual,1.0,14.5,1498,Yes,2025-01-26,116000.0,Sold,9.0,113856.0
C24-16350,Honda,Jazz,Chennai,2013,12,156719,CNG,Manual,1.0,17.3,1997,Yes,2024-08-02,133000.0,Sold,19.0,124550.0
C24-16351,Honda,WR-V,Hyderabad,2014,11,141360,Petrol,Manual,1.0,20.5,1997,Yes,2024-10-09,201000.0,Sold,96.0,197542.0
C24-16352,Volkswagen,Vento,Jaipur,2019,6,73862,Petrol,Automatic,1.0,16.7,1498,Yes,2024-03-14,424000.0,Sold,36.0,411225.0
C24-16353,Toyota,Innova,Chennai,2023,2,20233,Petrol,Manual,2.0,15.1,2000,Yes,2024-04-17,1122000.0,Sold,7.0,1057430.0
C24-16354,Tata,Nexon,Ahmedabad,2020,5,67214,Petrol,Automatic,2.0,12.7,1498,Yes,2025-01-25,414000.0,Sold,22.0,413916.0
C24-16355,Maruti Suzuki,Baleno,Chennai,2013,12,152053,Petrol,Automatic,2.0,19.5,1199,Yes,2024-12-13,116000.0,Sold,40.0,108758.0
C24-16356,Toyota,Urban Cruiser,Pune,2023,2,26252,Diesel,Manual,3.0,25.9,1197,Yes,2025-06-19,1158000.0,Active,,
C24-16357,Maruti Suzuki,Dzire,Chandigarh,2023,2,3850,CNG,Manual,2.0,19.9,1000,Yes,2024-04-16,476000.0,Sold,13.0,454519.0
C24-16358,Volkswagen,Vento,Bengaluru,2015,10,118855,Petrol,Manual,1.0,18.4,1199,Yes,2024-08-15,204000.0,Sold,20.0,189864.0
C24-16359,Ford,EcoSport,Pune,2013,12,139032,Diesel,Automatic,1.0,17.2,1498,Yes,2025-04-06,177000.0,Sold,35.0,168125.0
C24-16360,Toyota,Innova,Bengaluru,2024,1,9656,Diesel,Automatic,1.0,22.1,1199,Yes,2025-03-09,1714000.0,Sold,9.0,1597376.0
C24-16361,Toyota,Glanza,Hyderabad,2015,10,102813,Electric,Manual,1.0,4.8,1498,No,2024-10-06,380000.0,Sold,11.0,353039.0
C24-16362,Maruti Suzuki,WagonR,Bengaluru,2018,7,75022,Petrol,Manual,2.0,15.0,1000,No,2024-03-30,210000.0,Sold,9.0,195001.0
C24-16363,Toyota,Urban Cruiser,Kolkata,2018,7,86877,Petrol,Manual,1.0,25.5,1498,Yes,2024-05-11,416000.0,Sold,7.0,390102.0
C24-16364,Kia,Seltos,Kolkata,2023,2,12134,Diesel,Manual,,16.2,1000,Yes,2024-09-18,886000.0,Sold,7.0,851128.0
C24-16365,Toyota,Urban Cruiser,Chennai,2023,2,31813,Diesel,Manual,1.0,23.3,1199,Yes,2024-07-09,1174000.0,Sold,6.0,1157394.0
C24-16366,Ford,Figo,Pune,2012,13,153527,Diesel,Manual,1.0,15.8,2200,Yes,2025-01-31,126000.0,Active,,
C24-16367,Ford,EcoSport,Chandigarh,2017,8,100846,CNG,Manual,2.0,22.1,1997,Yes,2025-04-17,174000.0,Sold,3.0,167858.0
C24-16368,Renault,Triber,Chandigarh,2015,10,110961,Diesel,Automatic,4.0,20.5,1997,Yes,2025-01-09,158000.0,Sold,22.0,155034.0
C24-16369,Renault,Triber,Jaipur,2015,10,118974,Petrol,Automatic,2.0,24.9,1498,Yes,2025-03-02,142000.0,Active,,
C24-16370,Maruti Suzuki,Alto,Chandigarh,2016,9,118379,Petrol,Manual,2.0,9.3,1498,Yes,2024-04-17,112000.0,Sold,37.0,104384.0
C24-16371,Toyota,Innova,Hyderabad,2020,5,50109,Petrol,Manual,3.0,20.2,2000,No,2025-01-18,679000.0,Sold,6.0,640145.0
C24-16372,Kia,Sonet,Pune,2021,4,54307,Petrol,Automatic,1.0,11.2,2200,No,2024-03-16,801000.0,Sold,45.0,748071.0
C24-16373,Honda,Jazz,Jaipur,2023,2,25382,Diesel,Automatic,1.0,19.6,1498,No,2025-04-29,777000.0,Sold,10.0,765794.0
C24-16374,Kia,Sonet,Delhi NCR,2015,10,123854,Petrol,Manual,3.0,13.1,1000,Yes,2024-02-19,198000.0,Sold,61.0,189725.0
C24-16375,Maruti Suzuki,Baleno,Chennai,2013,12,147602,Petrol,Manual,1.0,17.5,1199,Yes,2025-05-28,97000.0,Sold,22.0,96383.0
C24-16376,Tata,Nexon,Bengaluru,2024,1,24086,Petrol,Automatic,1.0,19.6,1498,Yes,2024-12-25,1154000.0,Sold,5.0,1121499.0
C24-16377,Tata,Tiago,Chennai,2013,12,135844,Diesel,Manual,1.0,17.1,1197,Yes,2024-03-20,154000.0,Sold,14.0,146774.0
C24-16378,Maruti Suzuki,WagonR,Bengaluru,2017,8,88602,Petrol,Manual,2.0,14.3,1197,Yes,2024-01-19,219000.0,Sold,29.0,210840.0
C24-16379,Hyundai,i20,Chennai,2017,8,87838,Petrol,Manual,1.0,19.8,1498,Yes,2024-05-29,210000.0,Sold,7.0,202822.0
C24-16380,Maruti Suzuki,Alto,Delhi NCR,2023,2,17552,Petrol,Manual,2.0,21.1,1997,No,2024-07-13,494000.0,Sold,19.0,457540.0
C24-16381,Renault,Kwid,Bengaluru,2012,13,150987,Petrol,Manual,4.0,15.9,800,No,2025-01-25,73000.0,Sold,3.0,71979.0
C24-16382,Maruti Suzuki,WagonR,Kolkata,2013,12,147816,Petrol,Manual,1.0,15.2,1197,Yes,2024-06-04,94000.0,Sold,10.0,87236.0
C24-16383,Toyota,Fortuner,Ahmedabad,2020,5,54620,Petrol,Manual,1.0,11.1,1000,Yes,2024-04-05,649000.0,Sold,4.0,607370.0
C24-16384,Tata,Altroz,Jaipur,2021,4,48653,Diesel,Manual,3.0,14.1,1498,Yes,2024-09-28,364000.0,Sold,1.0,352637.0
C24-16385,Hyundai,Creta,Chennai,2012,13,153940,Petrol,Manual,1.0,15.5,1000,Yes,2025-03-09,118000.0,Sold,34.0,113241.0
C24-16386,Mahindra,XUV300,Hyderabad,2020,5,54651,Petrol,Manual,1.0,17.6,1498,Yes,2024-08-26,558000.0,Sold,13.0,529300.0
C24-16387,Mahindra,XUV700,Mumbai,2013,12,138842,Diesel,Automatic,3.0,12.3,1199,No,2024-10-02,246000.0,Sold,14.0,238911.0
C24-16388,Volkswagen,Vento,Jaipur,2018,7,85817,CNG,Manual,1.0,13.4,1197,No,2024-12-11,286000.0,Sold,14.0,276324.0
C24-16389,Maruti Suzuki,Alto,Ahmedabad,2024,1,7376,Diesel,Automatic,2.0,17.1,1498,Yes,2024-07-01,670000.0,Sold,72.0,653341.0
C24-16390,Maruti Suzuki,Dzire,Bengaluru,2020,5,54431,Petrol,Manual,1.0,19.3,1498,Yes,2024-11-23,318000.0,Sold,17.0,297813.0
C24-16391,Mahindra,XUV700,Bengaluru,2018,7,91992,Diesel,Manual,2.0,18.5,1498,Yes,2025-01-18,437000.0,Sold,9.0,415911.0
C24-16392,Volkswagen,Vento,Mumbai,2021,4,52564,Petrol,Automatic,1.0,28.9,1197,,2024-10-06,655000.0,Sold,8.0,617471.0
C24-16393,Renault,Triber,Bengaluru,2023,2,43686,Diesel,Automatic,1.0,20.2,1997,Yes,2024-06-28,701000.0,Sold,21.0,649127.0
C24-16394,Kia,Sonet,Hyderabad,2012,13,163700,Petrol,Manual,1.0,16.1,1000,Yes,2024-01-30,151000.0,Sold,21.0,141871.0
C24-16395,Renault,Triber,Hyderabad,2019,6,62875,Petrol,Manual,1.0,22.7,2000,Yes,2024-05-26,286000.0,Sold,83.0,269782.0
C24-16396,Toyota,Urban Cruiser,Chandigarh,2022,3,26930,CNG,Manual,1.0,15.7,1197,No,2024-08-19,870000.0,Sold,17.0,857467.0
C24-16397,Honda,Jazz,Bengaluru,2015,10,114428,Petrol,Manual,2.0,17.1,1199,Yes,2025-01-10,213000.0,Sold,14.0,210681.0
C24-16398,Hyundai,Grand i10,Chennai,2015,10,116080,Petrol,Automatic,1.0,19.6,1197,Yes,2024-11-07,188000.0,Sold,13.0,179586.0
C24-16399,Ford,Figo,Kolkata,2020,5,65129,Petrol,Manual,1.0,18.5,2200,Yes,2024-07-21,366000.0,Sold,3.0,353177.0
C24-16400,Kia,Sonet,Delhi NCR,2013,12,142636,Petrol,Manual,1.0,15.1,1997,Yes,2024-01-01,196000.0,Sold,2.0,193722.0
C24-16401,Volkswagen,Polo,Ahmedabad,2014,11,127744,CNG,Automatic,1.0,14.0,1197,Yes,2024-05-10,184000.0,Sold,18.0,179680.0
C24-16402,Kia,Seltos,Jaipur,2017,8,84286,CNG,Manual,2.0,22.0,1000,Yes,2024-06-12,257000.0,Sold,26.0,246678.0
C24-16403,Tata,Harrier,Pune,2014,11,136663,Diesel,Manual,2.0,19.8,1498,Yes,2024-04-21,166000.0,Sold,31.0,164708.0
C24-16404,Renault,Kwid,Jaipur,2013,12,143021,Petrol,Manual,4.0,13.1,800,Yes,2025-06-20,84000.0,Active,,
C24-16405,Tata,Nexon,Ahmedabad,2016,9,110458,Diesel,Manual,1.0,17.4,800,Yes,2024-12-06,213000.0,Sold,5.0,204809.0
C24-16406,Renault,Kwid,Mumbai,2013,12,148998,Petrol,Manual,1.0,16.5,1197,No,2025-04-10,116000.0,Sold,10.0,115074.0
C24-16407,Tata,Tiago,Hyderabad,2021,4,60059,Petrol,Manual,1.0,20.9,1997,Yes,2024-07-04,543000.0,Sold,29.0,512043.0
C24-16408,Renault,Kwid,Ahmedabad,2015,10,118061,Petrol,Automatic,1.0,17.3,1997,Yes,2024-05-06,172000.0,Sold,55.0,171867.0
C24-16409,Maruti Suzuki,Alto,Hyderabad,2015,10,108956,Petrol,Manual,1.0,15.5,1997,Yes,2024-02-04,133000.0,Sold,22.0,130931.0
C24-16410,Mahindra,Bolero,Hyderabad,2014,11,125705,CNG,Manual,1.0,16.9,1000,Yes,2024-06-06,196000.0,Sold,24.0,181405.0
C24-16411,Maruti Suzuki,Dzire,Delhi NCR,2021,4,45514,Petrol,Manual,2.0,14.6,1199,Yes,2024-06-04,364000.0,Sold,14.0,336435.0
C24-16412,Honda,Jazz,Jaipur,2021,4,38223,Petrol,Manual,1.0,17.7,1498,Yes,2025-03-24,542000.0,Sold,4.0,499869.0
C24-16413,Ford,Figo,Chandigarh,2013,12,153915,Petrol,Manual,2.0,17.0,1498,No,2025-03-14,131000.0,Sold,107.0,126246.0
C24-16414,Mahindra,Scorpio,Bengaluru,2019,6,69636,Diesel,Manual,1.0,15.4,1498,Yes,2024-10-06,575000.0,Sold,24.0,542141.0
C24-16415,Renault,Kwid,Mumbai,2014,11,134720,Petrol,Manual,1.0,18.0,800,Yes,2024-03-06,149000.0,Sold,14.0,137317.0
C24-16416,Maruti Suzuki,WagonR,Ahmedabad,2019,6,69938,Diesel,Manual,2.0,17.5,800,Yes,2024-05-15,197000.0,Sold,1.0,191526.0
C24-16417,Mahindra,Bolero,Chennai,2023,2,34615,Diesel,Manual,1.0,17.3,2000,Yes,2024-02-11,1022000.0,Sold,25.0,960537.0
C24-16418,Tata,Harrier,Hyderabad,2018,7,83303,Petrol,Manual,2.0,19.3,1197,Yes,2024-12-10,262000.0,Sold,28.0,259674.0
C24-16419,Renault,Triber,Kolkata,2015,10,116478,Diesel,Automatic,2.0,20.3,1197,Yes,2024-11-08,144000.0,Sold,6.0,142911.0
C24-16420,Toyota,Urban Cruiser,Hyderabad,2013,12,133460,Petrol,Manual,1.0,19.6,1199,Yes,2025-01-03,227000.0,Sold,124.0,223152.0
C24-16421,Honda,Jazz,Mumbai,2013,12,153266,Petrol,Manual,4.0,,1498,Yes,2025-01-22,133000.0,Sold,8.0,129678.0
C24-16422,Renault,Kwid,Delhi NCR,2014,11,127678,Petrol,Automatic,2.0,27.5,1199,Yes,2024-11-13,146000.0,Sold,35.0,137880.0
C24-16423,Kia,Seltos,Hyderabad,2022,3,37366,Petrol,Automatic,1.0,16.3,1199,Yes,2024-03-10,869000.0,Sold,11.0,837181.0
C24-16424,Ford,EcoSport,Bengaluru,2022,3,32816,CNG,Automatic,1.0,16.9,1199,Yes,2024-10-08,673000.0,Sold,5.0,653486.0
C24-16425,Renault,Kwid,Pune,2017,8,96134,Petrol,Automatic,2.0,16.2,2000,Yes,2024-06-17,216000.0,Sold,30.0,200188.0
C24-16426,Tata,Nexon,Chandigarh,2024,1,18289,Diesel,Automatic,1.0,20.8,1197,Yes,2024-08-09,881000.0,Sold,15.0,877934.0
C24-16427,Hyundai,i20,Bengaluru,2022,3,53130,Petrol,Manual,1.0,17.4,1498,No,2024-07-05,572000.0,Sold,5.0,558456.0
C24-16428,Ford,EcoSport,Hyderabad,2013,12,144249,Petrol,Manual,3.0,15.5,1197,No,2025-03-29,128000.0,Sold,42.0,123917.0
C24-16429,Hyundai,Venue,Kolkata,2015,10,118392,Diesel,Manual,1.0,11.9,1498,Yes,2024-02-03,179000.0,Sold,10.0,169834.0
C24-16430,Renault,Triber,Kolkata,2015,10,130759,Petrol,Manual,2.0,16.3,1498,No,2024-06-06,115000.0,Sold,2.0,112030.0
C24-16431,Honda,City,Delhi NCR,2022,3,30676,Petrol,Automatic,2.0,20.0,1498,Yes,2025-02-04,730000.0,Sold,29.0,693532.0
C24-16432,Ford,EcoSport,Jaipur,2015,10,113307,Petrol,Manual,1.0,13.5,2000,Yes,2024-11-09,159000.0,Sold,6.0,152544.0
C24-16433,Toyota,Fortuner,Chandigarh,2019,6,58945,Petrol,Automatic,1.0,17.7,2000,,2025-04-28,591000.0,Sold,2.0,548150.0
C24-16434,Mahindra,XUV300,Chennai,2016,9,95586,Petrol,Automatic,3.0,21.1,2200,Yes,2024-04-02,292000.0,Sold,28.0,279087.0
C24-16435,Toyota,Innova,Jaipur,2012,13,157122,Petrol,Automatic,2.0,,1199,No,2024-02-09,201000.0,Sold,12.0,195636.0
C24-16436,Kia,Seltos,Chennai,2016,9,106289,Diesel,Automatic,3.0,22.4,800,Yes,2025-02-15,280000.0,Sold,1.0,263920.0
C24-16437,Toyota,Fortuner,Kolkata,2019,6,74467,Petrol,Automatic,1.0,20.9,1498,No,2025-05-25,481000.0,Active,,
C24-16438,Ford,EcoSport,Bengaluru,2014,11,127486,Electric,Manual,2.0,6.2,1997,Yes,2025-06-18,180000.0,Active,,
C24-16439,Mahindra,XUV700,Ahmedabad,2021,4,47729,Petrol,Manual,2.0,18.0,1498,Yes,2024-09-12,661000.0,Sold,100.0,609736.0
C24-16440,Tata,Altroz,Kolkata,2014,11,122577,Diesel,Automatic,1.0,17.9,1197,Yes,2024-09-23,181000.0,Sold,20.0,171236.0
C24-16441,Mahindra,XUV300,Chennai,2016,9,102162,Diesel,Manual,1.0,19.2,1498,Yes,2024-03-03,303000.0,Sold,35.0,285583.0
C24-16442,Honda,City,Jaipur,2020,5,62053,Petrol,Manual,2.0,19.4,1197,Yes,2025-02-03,426000.0,Sold,38.0,393802.0
C24-16443,Kia,Carens,Delhi NCR,2024,1,20286,Petrol,Manual,2.0,22.2,1199,Yes,2024-05-20,1025000.0,Sold,9.0,960979.0
C24-16444,Kia,Seltos,Mumbai,2017,8,105103,Diesel,Manual,1.0,9.8,2000,Yes,2024-02-21,370000.0,Sold,10.0,345736.0
C24-16445,Ford,Figo,Ahmedabad,2013,12,155403,Diesel,Manual,1.0,14.0,1498,Yes,2024-08-15,136000.0,Sold,26.0,130921.0
C24-16446,Toyota,Fortuner,Pune,2015,10,119016,Petrol,Automatic,2.0,25.3,1199,Yes,2025-04-01,280000.0,Sold,6.0,264305.0
C24-16447,Ford,Figo,Mumbai,2015,10,109787,CNG,Manual,2.0,21.6,1997,Yes,2024-07-01,173000.0,Sold,20.0,167107.0
C24-16448,Tata,Nexon,Bengaluru,2021,4,52384,CNG,Automatic,1.0,25.5,2200,Yes,2025-03-06,504000.0,Sold,7.0,465217.0
C24-16449,Volkswagen,Vento,Chandigarh,2012,13,156474,Petrol,Manual,1.0,13.2,1197,Yes,2024-01-29,116000.0,Sold,84.0,112962.0
C24-16450,Honda,City,Ahmedabad,2019,6,66379,Diesel,Manual,1.0,16.6,1997,Yes,2024-03-19,418000.0,Sold,23.0,384843.0
C24-16451,Renault,Kwid,Bengaluru,2024,1,12459,Diesel,Manual,2.0,25.1,800,Yes,2024-01-05,644000.0,Sold,6.0,637583.0
C24-16452,Kia,Seltos,Kolkata,2016,9,110047,Petrol,Manual,1.0,16.1,800,Yes,2024-07-14,211000.0,Sold,14.0,203434.0
C24-16453,Honda,City,Kolkata,2020,5,69367,Diesel,Manual,2.0,16.1,1197,No,2024-07-14,351000.0,Sold,17.0,323368.0
C24-16454,Renault,Kwid,Mumbai,2020,5,54880,Petrol,Manual,1.0,16.1,1000,Yes,2024-01-02,350000.0,Sold,7.0,331322.0
C24-16455,Hyundai,Venue,Jaipur,2024,1,22746,Petrol,Manual,1.0,16.6,1000,Yes,2024-05-17,635000.0,Sold,29.0,602124.0
C24-16456,Volkswagen,Polo,Chandigarh,2022,3,34483,Petrol,Automatic,1.0,13.4,1000,Yes,2024-12-28,622000.0,Sold,29.0,576986.0
C24-16457,Toyota,Innova,Ahmedabad,2022,3,42175,Petrol,Manual,1.0,18.6,1197,No,2024-11-01,943000.0,Sold,17.0,883345.0
C24-16458,Maruti Suzuki,Dzire,Chennai,2022,3,37680,Petrol,Automatic,1.0,15.9,1000,No,2024-02-16,486000.0,Sold,31.0,480343.0
C24-16459,Hyundai,Venue,Hyderabad,2021,4,43732,CNG,Manual,1.0,15.7,1000,No,2024-08-27,455000.0,Sold,63.0,444779.0
C24-16460,Volkswagen,Polo,Chennai,2022,3,28503,Diesel,Manual,1.0,20.0,1197,Yes,2024-03-24,611000.0,Sold,22.0,577998.0
C24-16461,Volkswagen,Polo,Chennai,2022,3,39836,Petrol,Manual,1.0,14.9,1498,No,2024-01-28,602000.0,Sold,16.0,569573.0
C24-16462,Ford,EcoSport,Ahmedabad,2013,12,148186,Electric,Manual,,5.5,1997,Yes,2025-05-12,141000.0,Sold,3.0,132485.0
C24-16463,Renault,Triber,Bengaluru,2020,5,64962,Petrol,Manual,2.0,17.3,1199,Yes,2025-01-30,327000.0,Sold,7.0,314347.0
C24-16464,Renault,Kwid,Jaipur,2014,11,126938,Diesel,Manual,1.0,20.4,800,Yes,2025-02-24,116000.0,Sold,104.0,107645.0
C24-16465,Maruti Suzuki,Swift,Pune,2024,1,14785,Petrol,Manual,1.0,14.9,800,No,2024-06-03,463000.0,Sold,5.0,452649.0
C24-16466,Volkswagen,Vento,Mumbai,2015,10,123715,Petrol,Automatic,1.0,22.1,1000,Yes,2025-02-16,246000.0,Sold,3.0,242211.0
C24-16467,Ford,Figo,Pune,2015,10,128856,Diesel,Manual,3.0,22.2,1199,Yes,2024-10-24,148000.0,Sold,18.0,141474.0
C24-16468,Mahindra,XUV300,Delhi NCR,2016,9,110818,Petrol,Automatic,1.0,15.6,1197,Yes,2024-01-13,260000.0,Sold,83.0,240306.0
C24-16469,Hyundai,Grand i10,Kolkata,2016,9,110395,Petrol,Manual,1.0,13.5,1997,Yes,2024-03-16,203000.0,Sold,2.0,202453.0
C24-16470,Hyundai,Creta,Ahmedabad,2019,6,63180,Petrol,Manual,1.0,18.4,1199,Yes,2025-03-02,285000.0,Sold,1.0,274182.0
C24-16471,Maruti Suzuki,Dzire,Kolkata,2015,10,111811,Electric,Manual,2.0,7.5,800,No,2024-05-24,140000.0,Sold,80.0,134107.0
C24-16472,Kia,Seltos,Pune,2013,12,126939,Petrol,Manual,3.0,15.3,1199,No,2024-08-11,153000.0,Sold,134.0,147548.0
C24-16473,Maruti Suzuki,WagonR,Delhi NCR,2023,2,11418,CNG,Automatic,1.0,16.2,1199,Yes,2025-02-07,688000.0,Sold,1.0,664122.0
C24-16474,Volkswagen,Vento,Delhi NCR,2013,12,144529,Petrol,Manual,3.0,20.6,1199,Yes,2024-10-06,123000.0,Sold,17.0,116036.0
C24-16475,Hyundai,Venue,Pune,2023,2,35277,Diesel,Manual,2.0,21.9,1197,Yes,2024-09-22,587000.0,Sold,6.0,570726.0
C24-16476,Maruti Suzuki,Alto,Pune,2022,3,40842,Petrol,Manual,1.0,18.0,1197,Yes,2024-02-11,456000.0,Sold,1.0,453084.0
C24-16477,Hyundai,Venue,Jaipur,2022,3,38151,CNG,Manual,1.0,26.6,1000,Yes,2024-03-07,494000.0,Sold,2.0,486658.0
C24-16478,Maruti Suzuki,Baleno,Ahmedabad,2020,5,57862,CNG,Manual,1.0,20.6,1498,Yes,2024-01-18,278000.0,Sold,7.0,263648.0
C24-16479,Hyundai,Verna,Bengaluru,2014,11,115804,Diesel,Automatic,2.0,16.2,800,Yes,2024-12-18,187000.0,Sold,2.0,179805.0
C24-16480,Renault,Kwid,Mumbai,2012,13,159201,Diesel,Manual,3.0,20.2,1197,Yes,2024-12-12,96000.0,Sold,137.0,93803.0
C24-16481,Mahindra,Scorpio,Mumbai,2016,9,106530,Petrol,Automatic,3.0,19.3,2000,Yes,2024-06-09,327000.0,Sold,2.0,305024.0
C24-16482,Toyota,Urban Cruiser,Chennai,2020,5,48070,Electric,Manual,1.0,6.1,1000,Yes,2024-07-14,884000.0,Sold,1.0,846331.0
C24-16483,Ford,Figo,Chandigarh,2016,9,113232,Diesel,Manual,2.0,16.1,1997,Yes,2025-05-04,187000.0,Sold,41.0,179442.0
C24-16484,Ford,EcoSport,Pune,2020,5,51066,Petrol,Manual,1.0,18.5,1199,Yes,2024-12-26,489000.0,Sold,5.0,460482.0
C24-16485,Toyota,Urban Cruiser,Hyderabad,2022,3,28073,Petrol,Manual,1.0,,1997,Yes,2025-05-12,1028000.0,Sold,2.0,950122.0
C24-16486,Hyundai,Verna,Bengaluru,2021,4,43635,Petrol,Manual,2.0,17.7,2000,No,2024-09-17,449000.0,Sold,23.0,426375.0
C24-16487,Renault,Kwid,Bengaluru,2017,8,86533,Petrol,Automatic,1.0,14.2,1199,Yes,2024-03-22,255000.0,Sold,6.0,249731.0
C24-16488,Ford,EcoSport,Pune,2019,6,82650,Petrol,Manual,1.0,25.3,1997,Yes,2025-02-03,342000.0,Sold,40.0,329542.0
C24-16489,Maruti Suzuki,Baleno,Chandigarh,2021,4,53566,Petrol,Manual,3.0,14.6,1498,Yes,2025-04-01,251000.0,Sold,28.0,237948.0
C24-16490,Toyota,Glanza,Delhi NCR,2016,9,121502,Petrol,Manual,2.0,21.2,1197,Yes,2024-09-03,297000.0,Sold,36.0,286501.0
C24-16491,Mahindra,XUV700,Kolkata,2022,3,44818,CNG,Manual,1.0,18.1,800,No,2025-06-07,610000.0,Sold,3.0,582912.0
C24-16492,Honda,Jazz,Ahmedabad,2024,1,17525,Diesel,Manual,1.0,23.2,1199,Yes,2024-01-18,968000.0,Sold,6.0,922945.0
C24-16493,Kia,Carens,Chennai,2019,6,66375,Petrol,Automatic,1.0,24.0,1000,Yes,2024-10-23,555000.0,Sold,29.0,514961.0
C24-16494,Renault,Kwid,Jaipur,2018,7,90013,Petrol,Automatic,2.0,18.2,1997,,2025-03-27,221000.0,Sold,2.0,215962.0
C24-16495,Volkswagen,Polo,Bengaluru,2013,12,157318,CNG,Manual,1.0,19.6,1197,Yes,2024-08-01,140000.0,Sold,37.0,137356.0
C24-16496,Volkswagen,Polo,Jaipur,2014,11,128090,Diesel,Manual,4.0,19.5,1498,Yes,2024-09-19,136000.0,Sold,30.0,131338.0
C24-16497,Tata,Tiago,Hyderabad,2014,11,147149,Petrol,Manual,2.0,13.1,1199,Yes,2024-05-21,168000.0,Sold,35.0,159601.0
C24-16498,Tata,Altroz,Bengaluru,2022,3,43202,Petrol,Manual,1.0,17.6,1199,Yes,2024-03-14,578000.0,Sold,9.0,569665.0
C24-16499,Mahindra,XUV300,Hyderabad,2023,2,27289,Petrol,Manual,1.0,23.9,1199,Yes,2025-05-16,1032000.0,Sold,12.0,1019156.0
C24-16500,Tata,Tiago,Ahmedabad,2015,10,103752,Diesel,Manual,1.0,20.3,800,Yes,2025-03-22,172000.0,Sold,55.0,169260.0
C24-16501,Tata,Altroz,Hyderabad,2015,10,124161,Petrol,Automatic,1.0,11.1,1498,Yes,2024-05-16,202000.0,Sold,33.0,200265.0
C24-16502,Maruti Suzuki,Alto,Chennai,2013,12,149261,Diesel,Automatic,1.0,17.6,1000,Yes,2024-01-07,105000.0,Sold,44.0,102287.0
C24-16503,Hyundai,Verna,Pune,2015,10,117930,Petrol,Manual,1.0,19.7,1199,Yes,2024-10-02,143000.0,Sold,60.0,133792.0
C24-16504,Maruti Suzuki,Swift,Ahmedabad,2017,8,85853,Diesel,Automatic,2.0,16.4,1498,No,2024-11-22,189000.0,Sold,7.0,183196.0
C24-16505,Ford,Figo,Kolkata,2016,9,100822,Petrol,Manual,1.0,18.0,1498,Yes,2025-03-31,204000.0,Sold,17.0,201820.0
C24-16506,Kia,Seltos,Delhi NCR,2022,3,30180,Diesel,Automatic,1.0,14.6,1197,Yes,2025-02-01,903000.0,Sold,11.0,901210.0
C24-16507,Ford,EcoSport,Mumbai,2024,1,14715,Diesel,Automatic,3.0,18.2,1997,No,2024-03-29,1001000.0,Sold,9.0,951729.0
C24-16508,Volkswagen,Vento,Bengaluru,2015,10,113082,Diesel,Automatic,4.0,9.1,1000,Yes,2025-04-26,223000.0,Active,,
