listing_id,brand,model,city,year,car_age,km_driven,fuel_type,transmission,owner_count,mileage_kmpl,engine_cc,insurance_valid,selling_price
C24-17478,Mahindra,Scorpio,Hyderabad,2019,6,80247,Petrol,Manual,1.0,16.3,1498,Yes,442000.0
C24-17479,Toyota,Innova,Chandigarh,2019,6,80166,Petrol,Automatic,1.0,11.8,1199,Yes,575000.0
C24-17480,Kia,Seltos,Pune,2018,7,99524,Petrol,Manual,1.0,10.6,1498,Yes,375000.0
C24-17481,Hyundai,Grand i10,Mumbai,2022,3,42126,Petrol,Manual,3.0,22.6,1997,Yes,615000.0
C24-17482,Hyundai,Venue,Jaipur,2024,1,9388,Diesel,Manual,1.0,19.2,1000,Yes,813000.0
C24-17483,Honda,City,Jaipur,2019,6,84131,Diesel,Manual,1.0,25.8,1498,No,357000.0
C24-17484,Ford,Figo,Mumbai,2015,10,107030,Petrol,Manual,3.0,17.2,1197,Yes,154000.0
C24-17485,Ford,Figo,Delhi NCR,2014,11,117483,Diesel,Manual,2.0,23.4,1197,Yes,153000.0
C24-17486,Renault,Kwid,Bengaluru,2017,8,107021,CNG,Automatic,2.0,20.3,1000,Yes,194000.0
C24-17487,Tata,Punch,Chennai,2012,13,145182,Petrol,Automatic,1.0,27.3,1997,No,136000.0
C24-17488,Renault,Triber,Ahmedabad,2024,1,13632,Diesel,Automatic,1.0,11.8,800,No,718000.0
C24-17489,Mahindra,Bolero,Kolkata,2019,6,61719,Petrol,Automatic,1.0,23.5,1498,Yes,599000.0
C24-17490,Hyundai,i20,Jaipur,2017,8,105034,CNG,Manual,1.0,21.2,1199,Yes,187000.0
C24-17491,Volkswagen,Vento,Hyderabad,2013,12,159050,Petrol,Manual,1.0,17.9,1498,Yes,158000.0
C24-17492,Honda,WR-V,Bengaluru,2012,13,162873,Petrol,Manual,2.0,17.7,1197,Yes,132000.0
C24-17493,Volkswagen,Polo,Chennai,2022,3,39949,Diesel,Manual,2.0,19.9,1498,No,548000.0
C24-17494,Kia,Carens,Ahmedabad,2015,10,123847,Diesel,Manual,1.0,20.0,1197,Yes,236000.0
C24-17495,Renault,Kwid,Kolkata,2021,4,55009,Petrol,Automatic,1.0,19.9,1197,Yes,377000.0
C24-17496,Volkswagen,Vento,Chennai,2018,7,79204,Petrol,Automatic,1.0,14.1,2000,,425000.0
C24-17497,Ford,EcoSport,Chandigarh,2012,13,167855,Diesel,Automatic,1.0,19.7,1000,Yes,118000.0
C24-17498,Tata,Nexon,Mumbai,2015,10,113898,Petrol,Automatic,2.0,22.2,1997,No,206000.0
C24-17499,Renault,Triber,Chandigarh,2017,8,89103,Petrol,Manual,3.0,23.4,2200,Yes,171000.0
C24-17500,Honda,WR-V,Ahmedabad,2024,1,11888,Diesel,Automatic,4.0,18.5,2200,Yes,869000.0
C24-17501,Hyundai,i20,Pune,2016,9,103058,Petrol,Automatic,1.0,18.1,1498,Yes,222000.0
C24-17502,Tata,Tiago,Bengaluru,2016,9,101983,Petrol,Manual,2.0,12.7,1197,Yes,218000.0
C24-17503,Kia,Carens,Ahmedabad,2024,1,29984,CNG,Manual,1.0,,1197,No,927000.0
C24-17504,Toyota,Fortuner,Pune,2016,9,113273,Diesel,Automatic,1.0,23.6,2000,Yes,410000.0
C24-17505,Volkswagen,Polo,Hyderabad,2024,1,8064,Petrol,Manual,1.0,12.4,1997,No,854000.0
C24-17506,Toyota,Urban Cruiser,Hyderabad,2022,3,33158,Petrol,Manual,2.0,18.3,1000,No,750000.0
C24-17507,Renault,Kwid,Jaipur,2024,1,10786,Petrol,Manual,3.0,11.4,1498,Yes,575000.0
C24-17508,Hyundai,Creta,Chennai,2020,5,48242,Petrol,Automatic,2.0,22.3,2200,No,464000.0
C24-17509,Maruti Suzuki,Swift,Hyderabad,2019,6,68653,Petrol,Automatic,4.0,23.8,1000,Yes,247000.0
C24-17510,Tata,Tiago,Jaipur,2013,12,155362,Diesel,Manual,1.0,6.9,800,No,134000.0
C24-17511,Mahindra,Bolero,Ahmedabad,2016,9,113051,CNG,Manual,1.0,13.4,1997,Yes,274000.0
C24-17512,Hyundai,Verna,Bengaluru,2018,7,88981,CNG,Manual,2.0,17.3,1498,No,275000.0
C24-17513,Volkswagen,Vento,Hyderabad,2013,12,151231,Petrol,Manual,1.0,16.4,1498,Yes,142000.0
C24-17514,Volkswagen,Vento,Bengaluru,2014,11,134055,Petrol,Manual,1.0,20.3,1197,Yes,185000.0
C24-17515,Ford,EcoSport,Delhi NCR,2012,13,155992,Petrol,Manual,1.0,17.8,1199,Yes,127000.0
C24-17516,Hyundai,Creta,Pune,2019,6,90595,Petrol,Manual,1.0,27.3,1197,No,319000.0
C24-17517,Honda,WR-V,Pune,2023,2,37887,Diesel,Manual,2.0,13.8,2200,Yes,961000.0
C24-17518,Kia,Carens,Delhi NCR,2012,13,163361,Petrol,Manual,2.0,16.3,1498,Yes,165000.0
C24-17519,Ford,Figo,Kolkata,2021,4,36136,Petrol,Automatic,2.0,24.9,1000,Yes,464000.0
C24-17520,Maruti Suzuki,Baleno,Mumbai,2012,13,158104,Diesel,Automatic,3.0,16.0,2000,Yes,106000.0
C24-17521,Kia,Sonet,Mumbai,2018,7,94532,Electric,Manual,1.0,7.2,2000,No,457000.0
C24-17522,Mahindra,XUV300,Chandigarh,2017,8,101015,Petrol,Manual,1.0,18.5,1000,Yes,272000.0
C24-17523,Volkswagen,Vento,Mumbai,2017,8,84697,Petrol,Manual,4.0,22.9,1000,Yes,281000.0
C24-17524,Kia,Seltos,Bengaluru,2014,11,120584,Diesel,Manual,4.0,20.5,1197,No,223000.0
C24-17525,Ford,EcoSport,Bengaluru,2024,1,11425,Petrol,Manual,1.0,12.1,1199,,906000.0
C24-17526,Honda,Amaze,Ahmedabad,2023,2,23733,CNG,Manual,1.0,18.1,1498,,628000.0
C24-17527,Honda,City,Kolkata,2018,7,84914,Diesel,Manual,1.0,23.1,1197,Yes,333000.0
C24-17528,Kia,Sonet,Mumbai,2020,5,61739,CNG,Manual,1.0,19.6,1498,Yes,504000.0
C24-17529,Maruti Suzuki,Baleno,Chennai,2022,3,33897,Petrol,Manual,1.0,15.3,1000,Yes,423000.0
C24-17530,Toyota,Fortuner,Pune,2020,5,62985,Petrol,Manual,1.0,22.7,2000,Yes,675000.0
C24-17531,Ford,EcoSport,Chandigarh,2016,9,109533,CNG,Manual,,15.9,1199,Yes,182000.0
C24-17532,Tata,Tiago,Mumbai,2012,13,157295,Electric,Automatic,2.0,6.9,2200,No,185000.0
C24-17533,Renault,Triber,Kolkata,2017,8,114185,Petrol,Automatic,1.0,16.0,1997,Yes,204000.0
C24-17534,Volkswagen,Polo,Mumbai,2016,9,113415,Diesel,Manual,3.0,20.7,1199,Yes,220000.0
C24-17535,Mahindra,XUV300,Chandigarh,2014,11,120345,Diesel,Manual,1.0,16.8,1197,No,217000.0
C24-17536,Toyota,Fortuner,Chennai,2018,7,84337,Petrol,Automatic,1.0,20.1,1498,No,510000.0
C24-17537,Volkswagen,Polo,Delhi NCR,2012,13,159063,Diesel,Automatic,1.0,19.7,1997,Yes,131000.0
C24-17538,Toyota,Glanza,Kolkata,2023,2,19090,Petrol,Automatic,2.0,12.9,2200,Yes,1255000.0
C24-17539,Ford,EcoSport,Hyderabad,2013,12,138829,Petrol,Automatic,1.0,23.4,1498,No,150000.0
C24-17540,Kia,Carens,Chennai,2022,3,21132,Diesel,Manual,2.0,7.6,1498,Yes,767000.0
C24-17541,Renault,Kwid,Mumbai,2019,6,78719,Diesel,Manual,1.0,16.2,1000,Yes,272000.0
C24-17542,Tata,Nexon,Hyderabad,2013,12,148112,Petrol,Manual,2.0,23.7,1000,Yes,128000.0
C24-17543,Toyota,Fortuner,Bengaluru,2023,2,7091,Diesel,Manual,2.0,17.4,1197,No,1296000.0
C24-17544,Toyota,Fortuner,Jaipur,2017,8,97415,Diesel,Manual,1.0,17.0,1000,Yes,413000.0
C24-17545,Tata,Harrier,Jaipur,2023,2,30981,Petrol,Automatic,1.0,8.9,1997,No,649000.0
C24-17546,Maruti Suzuki,Dzire,Pune,2024,1,8499,Petrol,Manual,1.0,23.9,2000,Yes,652000.0
C24-17547,Maruti Suzuki,WagonR,Chandigarh,2023,2,39475,Petrol,Manual,4.0,15.7,1199,No,382000.0
C24-17548,Renault,Kwid,Ahmedabad,2020,5,63609,Petrol,Manual,1.0,18.6,1197,Yes,334000.0
C24-17549,Kia,Carens,Ahmedabad,2017,8,95722,Petrol,Manual,1.0,22.8,800,Yes,317000.0
C24-17550,Tata,Harrier,Mumbai,2021,4,42511,CNG,Manual,2.0,22.2,1000,No,440000.0
C24-17551,Tata,Tiago,Ahmedabad,2017,8,95742,Petrol,Manual,4.0,14.3,1197,Yes,196000.0
C24-17552,Ford,Figo,Chandigarh,2021,4,43021,Diesel,Automatic,1.0,20.2,2200,Yes,507000.0
C24-17553,Toyota,Urban Cruiser,Chennai,2022,3,32270,Petrol,Automatic,1.0,26.6,1000,No,910000.0
C24-17554,Maruti Suzuki,Alto,Chandigarh,2016,9,114053,Petrol,Manual,1.0,16.6,1997,Yes,165000.0
C24-17555,Tata,Nexon,Chandigarh,2022,3,30830,Diesel,Automatic,2.0,20.0,1199,No,658000.0
C24-17556,Honda,Amaze,Jaipur,2023,2,26861,Diesel,Manual,1.0,16.4,1498,No,757000.0
C24-17557,Toyota,Urban Cruiser,Chandigarh,2024,1,500,Petrol,Manual,2.0,18.7,1498,Yes,1312000.0
C24-17558,Renault,Kwid,Pune,2018,7,81772,Diesel,Manual,1.0,6.8,1997,Yes,285000.0
C24-17559,Renault,Kwid,Delhi NCR,2021,4,49713,Petrol,Manual,2.0,15.9,1000,Yes,407000.0
C24-17560,Mahindra,Bolero,Ahmedabad,2019,6,73043,Diesel,Automatic,1.0,21.6,1000,Yes,488000.0
C24-17561,Maruti Suzuki,Dzire,Ahmedabad,2021,4,47606,Diesel,Automatic,4.0,17.4,1000,No,348000.0
C24-17562,Tata,Nexon,Hyderabad,2016,9,105874,Diesel,Automatic,2.0,16.8,1197,Yes,236000.0
C24-17563,Honda,Amaze,Chennai,2017,8,82379,Petrol,Automatic,1.0,14.0,2200,Yes,355000.0
C24-17564,Kia,Sonet,Bengaluru,2016,9,109721,Petrol,Automatic,1.0,13.2,1498,No,321000.0
C24-17565,Renault,Kwid,Chandigarh,2017,8,110159,Petrol,Manual,,23.6,1997,Yes,198000.0
C24-17566,Hyundai,Verna,Chandigarh,2017,8,101625,Diesel,Automatic,1.0,18.7,1197,Yes,222000.0
C24-17567,Mahindra,XUV700,Delhi NCR,2021,4,40424,Diesel,Automatic,1.0,18.9,1000,No,861000.0
C24-17568,Volkswagen,Polo,Chandigarh,2024,1,2110,Petrol,Manual,2.0,20.9,1199,Yes,799000.0
C24-17569,Mahindra,XUV300,Kolkata,2016,9,107014,CNG,Manual,2.0,18.0,1498,Yes,227000.0
C24-17570,Renault,Triber,Kolkata,2014,11,135650,Petrol,Manual,1.0,13.0,1000,No,113000.0
C24-17571,Tata,Altroz,Ahmedabad,2017,8,94709,Petrol,Manual,2.0,8.7,1199,Yes,202000.0
C24-17572,Honda,Amaze,Pune,2018,7,88168,Petrol,Manual,1.0,22.0,1199,No,331000.0
C24-17573,Maruti Suzuki,Alto,Ahmedabad,2023,2,19797,Petrol,Manual,1.0,23.9,1197,Yes,498000.0
C24-17574,Renault,Kwid,Chandigarh,2019,6,91984,Petrol,Manual,4.0,13.0,1498,Yes,173000.0
C24-17575,Volkswagen,Polo,Kolkata,2017,8,105097,Diesel,Manual,1.0,20.2,1000,Yes,251000.0
C24-17576,Toyota,Urban Cruiser,Mumbai,2022,3,30710,Diesel,Manual,1.0,16.7,800,Yes,1069000.0
C24-17577,Volkswagen,Vento,Chennai,2022,3,28243,Diesel,Automatic,4.0,16.0,1199,Yes,694000.0
C24-17578,Mahindra,XUV700,Hyderabad,2013,12,153301,Petrol,Manual,4.0,17.9,1197,Yes,172000.0
C24-17579,Kia,Carens,Jaipur,2018,7,74332,Diesel,Manual,1.0,14.6,1199,No,396000.0
C24-17580,Toyota,Innova,Delhi NCR,2022,3,33137,Diesel,Automatic,3.0,21.5,1498,No,1043000.0
C24-17581,Hyundai,i20,Ahmedabad,2020,5,55899,Diesel,Manual,1.0,23.9,1197,Yes,395000.0
C24-17582,Hyundai,i20,Ahmedabad,2014,11,139083,Petrol,Manual,3.0,15.6,2200,Yes,128000.0
C24-17583,Ford,Figo,Chandigarh,2012,13,158028,Diesel,Manual,1.0,22.4,1199,Yes,134000.0
C24-17584,Volkswagen,Polo,Kolkata,2023,2,29381,CNG,Manual,2.0,17.4,2000,Yes,570000.0
C24-17585,Honda,City,Delhi NCR,2024,1,500,Petrol,Automatic,2.0,14.2,800,Yes,998000.0
C24-17586,Mahindra,Scorpio,Chandigarh,2016,9,111433,CNG,Manual,1.0,21.0,1498,,268000.0
C24-17587,Maruti Suzuki,Dzire,Kolkata,2016,9,105072,Diesel,Manual,1.0,20.3,1199,No,148000.0
C24-17588,Honda,Amaze,Pune,2015,10,116406,Diesel,Manual,1.0,17.8,1000,,187000.0
C24-17589,Kia,Seltos,Hyderabad,2021,4,44345,Petrol,Manual,1.0,20.3,1000,Yes,784000.0
C24-17590,Honda,City,Chandigarh,2024,1,2135,Diesel,Manual,4.0,14.3,1000,Yes,794000.0
C24-17591,Ford,EcoSport,Hyderabad,2016,9,110030,Petrol,Manual,3.0,12.8,1000,Yes,153000.0
C24-17592,Kia,Seltos,Mumbai,2014,11,129547,Diesel,Manual,1.0,15.7,1997,Yes,259000.0
C24-17593,Hyundai,Grand i10,Kolkata,2014,11,141194,Petrol,Manual,1.0,20.7,1199,Yes,134000.0
C24-17594,Mahindra,Scorpio,Bengaluru,2015,10,109852,CNG,Manual,1.0,18.5,800,Yes,214000.0
C24-17595,Volkswagen,Vento,Bengaluru,2016,9,106352,Petrol,Manual,2.0,14.5,1498,Yes,224000.0
C24-17596,Ford,EcoSport,Delhi NCR,2019,6,74256,CNG,Automatic,1.0,13.9,1199,No,304000.0
C24-17597,Hyundai,Verna,Bengaluru,2017,8,106847,Petrol,Manual,2.0,18.8,2000,No,274000.0
C24-17598,Tata,Nexon,Jaipur,2018,7,92203,Diesel,Automatic,1.0,16.2,1498,Yes,298000.0
C24-17599,Honda,City,Kolkata,2024,1,8764,CNG,Manual,2.0,12.9,1197,Yes,690000.0
C24-17600,Kia,Seltos,Jaipur,2019,6,68883,Petrol,Manual,2.0,23.0,1199,No,367000.0
C24-17601,Toyota,Innova,Kolkata,2017,8,95756,Petrol,Automatic,1.0,22.9,1197,Yes,384000.0
C24-17602,Volkswagen,Polo,Kolkata,2023,2,20809,Petrol,Manual,1.0,23.2,800,Yes,689000.0
C24-17603,Volkswagen,Polo,Chandigarh,2018,7,69582,Petrol,Manual,1.0,14.7,1199,No,282000.0
C24-17604,Tata,Nexon,Hyderabad,2016,9,105854,Petrol,Manual,1.0,17.7,1197,No,200000.0
C24-17605,Hyundai,Grand i10,Ahmedabad,2023,2,19525,Petrol,Automatic,1.0,21.6,1000,Yes,743000.0
C24-17606,Renault,Triber,Pune,2016,9,111577,Petrol,Manual,1.0,26.5,1199,No,160000.0
C24-17607,Mahindra,XUV700,Pune,2021,4,47306,CNG,Automatic,1.0,20.4,1000,No,619000.0
C24-17608,Mahindra,XUV300,Jaipur,2019,6,66029,Diesel,Manual,1.0,18.9,1000,No,457000.0
C24-17609,Maruti Suzuki,WagonR,Chandigarh,2024,1,5411,Diesel,Automatic,2.0,16.7,1498,Yes,635000.0
C24-17610,Kia,Carens,Hyderabad,2015,10,138406,Petrol,Manual,1.0,17.2,1000,Yes,246000.0
C24-17611,Renault,Kwid,Ahmedabad,2020,5,68106,Petrol,Manual,1.0,15.0,1498,Yes,291000.0
C24-17612,Tata,Altroz,Jaipur,2020,5,69941,Diesel,Manual,1.0,21.4,1498,Yes,375000.0
C24-17613,Maruti Suzuki,Swift,Ahmedabad,2020,5,63119,Diesel,Automatic,3.0,18.6,800,Yes,312000.0
C24-17614,Tata,Punch,Mumbai,2012,13,165114,CNG,Manual,1.0,20.4,2000,No,121000.0
C24-17615,Renault,Triber,Delhi NCR,2018,7,81630,Petrol,Manual,1.0,15.5,800,No,238000.0
C24-17616,Maruti Suzuki,Baleno,Bengaluru,2015,10,128031,Petrol,Automatic,1.0,19.1,1199,No,155000.0
C24-17617,Mahindra,Bolero,Mumbai,2023,2,17690,Petrol,Manual,2.0,19.2,1199,,1002000.0
C24-17618,Ford,EcoSport,Ahmedabad,2024,1,26990,Petrol,Automatic,2.0,14.7,1000,No,803000.0
C24-17619,Ford,Figo,Pune,2017,8,106571,Diesel,Manual,2.0,19.7,2200,Yes,254000.0
C24-17620,Volkswagen,Polo,Pune,2019,6,82948,Diesel,Manual,1.0,24.8,1197,Yes,388000.0
C24-17621,Volkswagen,Polo,Mumbai,2022,3,40871,Petrol,Automatic,2.0,18.3,1197,Yes,608000.0
C24-17622,Hyundai,i20,Pune,2024,1,25838,Petrol,Automatic,1.0,17.7,1498,Yes,841000.0
C24-17623,Renault,Kwid,Chandigarh,2013,12,147464,CNG,Manual,2.0,15.5,1199,No,81000.0
C24-17624,Volkswagen,Vento,Pune,2012,13,153347,CNG,Automatic,2.0,14.6,2200,Yes,121000.0
C24-17625,Tata,Tiago,Chandigarh,2013,12,136238,Petrol,Automatic,3.0,20.8,1199,Yes,145000.0
C24-17626,Kia,Carens,Pune,2013,12,149188,Petrol,Automatic,1.0,18.6,2200,No,216000.0
C24-17627,Kia,Carens,Jaipur,2020,5,69331,Diesel,Manual,1.0,12.7,1000,No,478000.0
C24-17628,Renault,Triber,Jaipur,2018,7,71865,Petrol,Manual,2.0,18.4,1197,Yes,229000.0
C24-17629,Toyota,Glanza,Ahmedabad,2023,2,10867,Petrol,Manual,1.0,20.2,1199,Yes,1045000.0
C24-17630,Maruti Suzuki,WagonR,Hyderabad,2014,11,126697,Petrol,Manual,4.0,16.5,800,Yes,100000.0
C24-17631,Ford,Figo,Ahmedabad,2016,9,101208,Petrol,Manual,4.0,18.1,1197,Yes,135000.0
C24-17632,Honda,City,Jaipur,2018,7,83611,Petrol,Manual,2.0,13.1,1498,No,309000.0
C24-17633,Hyundai,Verna,Jaipur,2014,11,130839,Diesel,Manual,4.0,20.6,2000,No,131000.0
C24-17634,Kia,Seltos,Delhi NCR,2016,9,111443,Petrol,Manual,1.0,22.4,2200,Yes,323000.0
C24-17635,Hyundai,Grand i10,Jaipur,2015,10,108123,Petrol,Manual,1.0,20.1,1197,Yes,177000.0
C24-17636,Kia,Seltos,Kolkata,2013,12,134263,Diesel,Manual,2.0,20.0,1498,Yes,183000.0
C24-17637,Kia,Sonet,Kolkata,2016,9,110183,Petrol,Manual,1.0,15.1,1498,Yes,282000.0
C24-17638,Ford,EcoSport,Delhi NCR,2023,2,32134,Diesel,Manual,1.0,12.9,1197,Yes,632000.0
C24-17639,Hyundai,Creta,Delhi NCR,2012,13,162802,Petrol,Manual,1.0,19.4,2000,No,128000.0
C24-17640,Toyota,Fortuner,Pune,2018,7,94299,Petrol,Manual,2.0,17.7,1197,No,391000.0
C24-17641,Kia,Sonet,Pune,2016,9,97799,Petrol,Automatic,2.0,15.4,1199,Yes,327000.0
C24-17642,Kia,Sonet,Mumbai,2015,10,121314,Petrol,Automatic,2.0,25.1,1197,Yes,277000.0
C24-17643,Renault,Triber,Mumbai,2017,8,90998,Diesel,Manual,1.0,12.2,1000,No,235000.0
C24-17644,Kia,Seltos,Pune,2024,1,500,Petrol,Automatic,1.0,20.0,1498,Yes,1311000.0
C24-17645,Volkswagen,Polo,Bengaluru,2023,2,4725,Petrol,Manual,2.0,25.6,2200,Yes,861000.0
C24-17646,Tata,Punch,Ahmedabad,2021,4,42146,Diesel,Automatic,1.0,22.4,1197,Yes,621000.0
C24-17647,Honda,Amaze,Jaipur,2024,1,16680,Petrol,Automatic,2.0,13.1,1199,No,781000.0
C24-17648,Renault,Triber,Bengaluru,2016,9,117568,Petrol,Manual,3.0,13.3,1498,No,149000.0
C24-17649,Volkswagen,Polo,Ahmedabad,2016,9,110847,Petrol,Manual,4.0,13.3,1997,Yes,185000.0
C24-17650,Mahindra,Scorpio,Delhi NCR,2012,13,154808,Petrol,Manual,1.0,20.5,1000,Yes,187000.0
C24-17651,Hyundai,i20,Chandigarh,2012,13,152518,Petrol,Manual,4.0,20.3,1000,Yes,93000.0
C24-17652,Renault,Triber,Ahmedabad,2012,13,144680,Petrol,Automatic,1.0,18.4,800,Yes,104000.0
C24-17653,Hyundai,Grand i10,Hyderabad,2015,10,121140,Petrol,Automatic,1.0,19.9,1197,Yes,170000.0
C24-17654,Honda,Jazz,Jaipur,2014,11,120617,Petrol,Automatic,1.0,21.4,1000,Yes,156000.0
C24-17655,Kia,Sonet,Kolkata,2015,10,123644,Petrol,Manual,1.0,17.3,2000,Yes,200000.0
C24-17656,Volkswagen,Polo,Jaipur,2021,4,50243,Diesel,Manual,4.0,,1498,Yes,444000.0
C24-17657,Ford,EcoSport,Bengaluru,2019,6,70464,Petrol,Manual,,15.7,800,No,308000.0
C24-17658,Honda,Jazz,Pune,2015,10,111392,Petrol,Manual,4.0,17.9,2200,Yes,162000.0
C24-17659,Honda,WR-V,Kolkata,2019,6,56593,Diesel,Manual,1.0,25.4,1997,Yes,453000.0
C24-17660,Tata,Harrier,Chennai,2014,11,133990,Petrol,Manual,3.0,25.3,1498,Yes,133000.0
C24-17661,Kia,Sonet,Hyderabad,2012,13,141549,Diesel,Manual,2.0,18.2,1000,No,147000.0
C24-17662,Hyundai,i20,Chandigarh,2019,6,58913,CNG,Automatic,3.0,17.3,1000,Yes,315000.0
C24-17663,Kia,Sonet,Delhi NCR,2017,8,96598,Diesel,Manual,2.0,18.4,2200,Yes,362000.0
C24-17664,Maruti Suzuki,Alto,Pune,2017,8,107411,Diesel,Automatic,2.0,16.7,2000,Yes,230000.0
C24-17665,Volkswagen,Vento,Chennai,2019,6,67483,Diesel,Manual,2.0,13.6,1197,Yes,374000.0
C24-17666,Tata,Nexon,Kolkata,2022,3,27963,Petrol,Manual,1.0,13.5,1199,Yes,665000.0
C24-17667,Hyundai,i20,Ahmedabad,2015,10,117586,Petrol,Manual,2.0,18.1,800,Yes,133000.0
C24-17668,Ford,EcoSport,Delhi NCR,2017,8,87233,Petrol,Manual,4.0,16.0,2000,Yes,254000.0
C24-17669,Kia,Sonet,Pune,2021,4,41689,Petrol,Automatic,1.0,21.5,1199,Yes,610000.0
C24-17670,Kia,Seltos,Hyderabad,2019,6,71865,Diesel,Manual,1.0,19.7,1199,Yes,456000.0
C24-17671,Honda,WR-V,Chennai,2020,5,63669,Petrol,Manual,4.0,17.1,1498,Yes,387000.0
C24-17672,Toyota,Glanza,Chandigarh,2016,9,112984,Diesel,Manual,1.0,19.9,1199,Yes,305000.0
C24-17673,Hyundai,Grand i10,Bengaluru,2016,9,116847,Petrol,Automatic,4.0,18.9,1000,Yes,214000.0
C24-17674,Honda,City,Chennai,2021,4,48559,CNG,Manual,1.0,13.4,1000,Yes,544000.0
C24-17675,Maruti Suzuki,Swift,Mumbai,2015,10,113034,Petrol,Manual,1.0,14.6,1498,Yes,153000.0
C24-17676,Kia,Carens,Delhi NCR,2012,13,166282,Petrol,Automatic,3.0,15.7,1498,Yes,178000.0
C24-17677,Tata,Tiago,Chennai,2021,4,48749,Petrol,Automatic,1.0,18.7,1498,Yes,599000.0
C24-17678,Mahindra,XUV700,Pune,2014,11,129695,Diesel,Manual,2.0,22.2,1197,Yes,229000.0
C24-17679,Hyundai,i20,Chennai,2023,2,26899,Diesel,Automatic,1.0,15.8,2000,Yes,865000.0
C24-17680,Toyota,Glanza,Chandigarh,2015,10,115326,Diesel,Manual,1.0,24.0,2000,Yes,307000.0
C24-17681,Volkswagen,Polo,Chennai,2018,7,95464,Diesel,Automatic,2.0,17.4,2200,Yes,347000.0
C24-17682,Mahindra,Scorpio,Mumbai,2022,3,22563,Petrol,Manual,1.0,20.4,2000,Yes,941000.0
C24-17683,Tata,Tiago,Bengaluru,2012,13,152638,Diesel,Manual,2.0,10.8,2200,No,125000.0
C24-17684,Toyota,Glanza,Ahmedabad,2015,10,117265,Petrol,Automatic,1.0,19.1,1498,Yes,319000.0
C24-17685,Honda,City,Pune,2018,7,88974,Petrol,Automatic,1.0,15.4,1199,Yes,380000.0
C24-17686,Kia,Carens,Chennai,2017,8,88248,Diesel,Manual,3.0,10.3,800,Yes,297000.0
C24-17687,Kia,Carens,Kolkata,2012,13,148701,Petrol,Manual,4.0,17.9,1498,Yes,148000.0
C24-17688,Honda,City,Mumbai,2020,5,52854,Petrol,Automatic,1.0,22.2,1498,Yes,675000.0
C24-17689,Ford,EcoSport,Kolkata,2021,4,37161,Petrol,Manual,2.0,14.9,2000,No,400000.0
C24-17690,Hyundai,Creta,Chandigarh,2012,13,154045,Diesel,Manual,1.0,15.7,1197,Yes,115000.0
C24-17691,Ford,EcoSport,Chandigarh,2019,6,71959,Petrol,Automatic,1.0,22.9,1199,Yes,354000.0
C24-17692,Tata,Altroz,Bengaluru,2022,3,43999,Diesel,Manual,3.0,15.3,2000,Yes,589000.0
C24-17693,Volkswagen,Polo,Hyderabad,2016,9,113373,Petrol,Automatic,4.0,8.9,1498,Yes,217000.0
C24-17694,Mahindra,Bolero,Ahmedabad,2013,12,140443,CNG,Manual,1.0,15.0,1199,Yes,149000.0
C24-17695,Volkswagen,Polo,Pune,2022,3,45070,CNG,Manual,4.0,16.6,1197,Yes,469000.0
C24-17696,Honda,Jazz,Pune,2022,3,38966,Petrol,Automatic,1.0,,2200,Yes,716000.0
C24-17697,Honda,Jazz,Pune,2017,8,100528,Diesel,Manual,1.0,16.6,1197,Yes,270000.0
C24-17698,Toyota,Innova,Kolkata,2020,5,58555,Diesel,Manual,1.0,19.9,1498,Yes,690000.0
C24-17699,Honda,Amaze,Mumbai,2019,6,70604,Petrol,Manual,1.0,15.4,1498,Yes,388000.0
C24-17700,Volkswagen,Polo,Pune,2024,1,500,Diesel,Automatic,2.0,13.6,1199,Yes,1014000.0
C24-17701,Ford,Figo,Chandigarh,2023,2,27799,Petrol,Manual,1.0,18.5,1997,No,693000.0
C24-17702,Kia,Sonet,Jaipur,2016,9,119864,CNG,Automatic,1.0,16.6,1498,Yes,261000.0
C24-17703,Honda,Amaze,Chandigarh,2018,7,93714,Petrol,Manual,1.0,26.1,1199,,298000.0
C24-17704,Maruti Suzuki,WagonR,Jaipur,2016,9,114774,Electric,Manual,1.0,6.3,1997,No,188000.0
C24-17705,Volkswagen,Polo,Chennai,2022,3,33493,Petrol,Automatic,2.0,16.1,1199,Yes,647000.0
C24-17706,Ford,EcoSport,Kolkata,2014,11,136818,Petrol,Manual,1.0,10.0,1197,No,126000.0
C24-17707,Mahindra,XUV300,Hyderabad,2021,4,46039,Petrol,Manual,2.0,15.7,800,No,691000.0
C24-17708,Tata,Nexon,Delhi NCR,2021,4,58010,Electric,Manual,1.0,6.2,2200,Yes,709000.0
C24-17709,Tata,Altroz,Delhi NCR,2024,1,33894,Petrol,Manual,2.0,20.9,1000,Yes,770000.0
C24-17710,Mahindra,Scorpio,Pune,2022,3,40213,Petrol,Manual,3.0,17.1,2200,Yes,794000.0
C24-17711,Toyota,Urban Cruiser,Mumbai,2019,6,78749,Petrol,Manual,1.0,18.6,1199,Yes,578000.0
C24-17712,Honda,WR-V,Bengaluru,2014,11,138097,Petrol,Manual,1.0,16.0,2000,Yes,203000.0
C24-17713,Renault,Triber,Chandigarh,2013,12,145284,Petrol,Manual,1.0,20.4,1997,Yes,104000.0
C24-17714,Honda,Jazz,Ahmedabad,2022,3,36064,CNG,Manual,2.0,20.3,1199,Yes,503000.0
